 latitude  |  longitude  | speed 
 45.632548 | -122.670442 |     0
   45.6332 | -122.658445 |     0
 45.638373 | -122.647813 |     0
 45.637963 |  -122.64196 |     0
 45.637883 | -122.641047 |     0
  45.63763 | -122.637785 |     0
 45.637372 | -122.632637 |     0
 45.637367 | -122.632168 |     0
 45.640137 | -122.620452 |     0
 45.641027 |  -122.61722 |     0
 45.641028 | -122.617218 |     0
 45.643147 | -122.608903 |     0
 45.643147 | -122.608903 |     0
 45.643147 | -122.608903 |     0
 45.644002 | -122.605318 |     0
 45.644663 | -122.600987 |     0
  45.64972 | -122.586063 |     0
 45.653895 | -122.587325 |     0
 45.653895 | -122.587325 |     0
 45.653895 | -122.587325 |     0
  45.65618 | -122.584313 |     0
 45.656028 | -122.584928 |     0
 45.656022 | -122.587372 |     0
 45.656017 | -122.588403 |     0
 45.653155 | -122.586837 |     0
   45.6469 | -122.593337 |     0
  45.64423 |  -122.60465 |     0
  45.64135 | -122.616425 |     0
 45.640322 | -122.620325 |     0
 45.638718 | -122.625575 |     0
 45.638718 | -122.625575 |     0
  45.63806 | -122.641418 |     0
 45.638072 |  -122.64153 |     0
 45.634703 | -122.672715 |     0
 45.632753 |   -122.6727 |     0
 45.628822 | -122.672693 |     0
 45.626555 | -122.671695 |     0
  45.63164 | -122.670493 |     0
 45.633203 | -122.670447 |     0
 45.633177 |  -122.65829 |     0
  45.63829 | -122.645893 |     0
 45.637992 | -122.642155 |     0
 45.639298 |  -122.62338 |     0
 45.643942 | -122.605642 |     0
 45.644692 | -122.600828 |     0
 45.649713 |  -122.58608 |     0
  45.65088 | -122.583735 |     0
 45.653983 |  -122.58738 |     0
 45.656037 | -122.584912 |     0
 45.656057 | -122.587415 |     0
 45.653175 | -122.586857 |     0
 45.651143 | -122.583968 |     0
 45.651143 | -122.583968 |     0
  45.64491 | -122.600478 |     0
  45.64165 | -122.615177 |     0
 45.637755 | -122.637525 |     0
 45.638093 |  -122.64164 |     0
 45.638468 | -122.647123 |     0
  45.63495 |  -122.67036 |     0
 45.634947 | -122.671332 |     0
 45.634947 | -122.671333 |     0
 45.634947 | -122.671333 |     0
 45.634947 | -122.671333 |     0
 45.632847 | -122.672703 |     0
 45.628808 | -122.672683 |     0
 45.627097 | -122.670583 |     0
 45.627108 | -122.670582 |     0
 45.632473 |  -122.67048 |     0
   45.6332 |  -122.65838 |     0
 45.637902 | -122.641173 |     0
 45.637305 | -122.630572 |     0
 45.637305 | -122.630572 |     0
 45.637305 | -122.630572 |     0
 45.640087 | -122.620548 |     0
 45.643968 | -122.605545 |     0
 45.644233 |  -122.60368 |     0
 45.644655 | -122.601018 |     0
 45.650837 | -122.583797 |     0
 45.653258 | -122.586682 |     0
 45.655798 | -122.588572 |     0
  45.65617 | -122.583965 |     0
 45.655963 |  -122.58727 |     0
 45.656008 | -122.588465 |     0
 45.651052 | -122.583832 |     0
 45.644887 | -122.600567 |     0
 45.642275 |  -122.61273 |     0
 45.638477 | -122.647407 |     0
  45.63331 | -122.658102 |     0
 45.634925 |  -122.67032 |     0
  45.63492 | -122.671423 |     0
 45.634623 | -122.672692 |     0
 45.632625 | -122.672717 |     0
 45.628912 | -122.672672 |     0
 45.631472 | -122.670502 |     0
